2023-03-14 12:33:03,995 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Edmondson, Alexander', '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,014 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Eekhoff, Nils', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,056 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Eiking, Odd Christian', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,073 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Einhorn, Itamar', '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,086 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Ewan, Caleb', '15.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,133 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Fedorov, Yevgeniy', '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,181 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Felline, Fabio', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,197 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Fetter, Erik', '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,242 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Fiorelli, Filippo', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,259 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Formolo, Davide', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,304 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Fraile, Omar', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,322 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Gallopin, Tony', '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,365 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Ganna, Filippo', '41.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,382 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Garcia Cortina, Ivan', '251.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,428 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Gavazzi, Francesco', '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,444 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Gaviria, Fernando', '101.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,491 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Geschke, Simon', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,506 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Gibbons, Ryan', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,519 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Girmay Hailu, Biniam', '29.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,542 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Govekar, Matevz', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,599 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Gregoire, Romain', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,628 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Groenewegen, Dylan', '251.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,655 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Gross, Felix', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,706 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Groves, Kaden', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,723 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Guerreiro, Ruben', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,769 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Haller, Marco', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,786 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Hayter, Ethan', '201.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,833 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Hayter, Leo', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,850 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Heiduk, Kim', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,895 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Hermans, Quinten', '151.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,941 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Herrada, Jesus', '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:04,958 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Higuita, Sergio', '151.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,005 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Honore, Mikkel Frølich', '151.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,023 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Hoole, Daan', '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,067 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Houle, Hugo', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,085 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Impey, Daryl', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,130 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Jakobsen, Fabio', '251.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,147 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Janse van Rensburg, Reinardt', '801.0', '2023/03/14 12:33:02')
